m,Cost,Algorithm
5,6.000000517577880,Classical-Relaxed
5,10.000024411449000,Classical-Relaxed
5,8.000000551796270,Classical-Relaxed
5,14.000007778085200,Classical-Relaxed
5,8.000005979989490,Classical-Relaxed
5,0.004968147793123830,Classical-Relaxed
5,4.000016805050730,Classical-Relaxed
5,2.000006450872380,Classical-Relaxed
5,4.0000013441157300,Classical-Relaxed
5,4.000012515708560,Classical-Relaxed
5,0.002860280655887880,Classical-Relaxed
5,8.000017580547120,Classical-Relaxed
5,6.0000022723739000,Classical-Relaxed
5,4.000016689649920,Classical-Relaxed
5,4.000009574037530,Classical-Relaxed
5,2.000004561087080,Classical-Relaxed
5,4.000042650325490,Classical-Relaxed
5,8.000002018357980,Classical-Relaxed
5,8.000001124013930,Classical-Relaxed
5,8.000003040347870,Classical-Relaxed
5,0.00397205198226111,Classical-Relaxed
5,0.004457153556514240,Classical-Relaxed
5,4.000000839130820,Classical-Relaxed
5,4.000001709882470,Classical-Relaxed
5,2.0000025889571900,Classical-Relaxed
5,5.000088503263280,Classical-Relaxed
5,1.00053511662148,Classical-Relaxed
5,9.000009389282240,Classical-Relaxed
5,9.000009968684590,Classical-Relaxed
5,5.000094495077980,Classical-Relaxed
5,1.0006196350001200,Classical-Relaxed
5,7.0000211565384100,Classical-Relaxed
5,1.0010531658867700,Classical-Relaxed
5,1.0030871185335400,Classical-Relaxed
5,7.000018255857900,Classical-Relaxed
5,1.000722245676370,Classical-Relaxed
5,3.0001075887000400,Classical-Relaxed
5,1.0012528382596800,Classical-Relaxed
5,7.000017318080880,Classical-Relaxed
5,1.0007846238670900,Classical-Relaxed
5,7.000028536622050,Classical-Relaxed
5,1.0010645700484200,Classical-Relaxed
5,1.0005118678456700,Classical-Relaxed
5,1.0014171424458300,Classical-Relaxed
5,3.0001333717914900,Classical-Relaxed
5,2.0000443549572200,Classical-Relaxed
5,2.0000285245120900,Classical-Relaxed
5,2.0000080517119700,Classical-Relaxed
5,2.000007553444620,Classical-Relaxed
5,4.000028874373790,Classical-Relaxed
5,2.0000134528622800,Classical-Relaxed
5,2.000020459918510,Classical-Relaxed
5,4.000022161158600,Classical-Relaxed
5,8.000000942786760,Classical-Relaxed
5,2.000016076582100,Classical-Relaxed
5,2.0000727640041400,Classical-Relaxed
5,5.872354488274100,Classical-Relaxed
5,4.000015867431920,Classical-Relaxed
5,6.000104961441050,Classical-Relaxed
5,4.000004754866230,Classical-Relaxed
5,8.000000651286030,Classical-Relaxed
5,2.000073511499140,Classical-Relaxed
5,6.000000645454070,Classical-Relaxed
5,2.0000554644162900,Classical-Relaxed
5,2.0001105141179200,Classical-Relaxed
5,2.000360388012710,Classical-Relaxed
5,2.0003620625586300,Classical-Relaxed
5,3.134697727608660,Classical-Relaxed
5,3.957017348824760,Classical-Relaxed
5,0.02777576389230880,Classical-Relaxed
5,4.000011912486790,Classical-Relaxed
5,3.964347119240470,Classical-Relaxed
5,0.015758122864298200,Classical-Relaxed
5,0.02199032833633370,Classical-Relaxed
5,2.0002754061187400,Classical-Relaxed
5,4.000009753714200,Classical-Relaxed
5,4.000006620118120,Classical-Relaxed
5,3.535841149724830,Classical-Relaxed
5,2.0003492276074800,Classical-Relaxed
5,2.0002983846456400,Classical-Relaxed
5,14.00000061574990,Classical-Relaxed
5,2.0002484116862300,Classical-Relaxed
5,2.0004381434489700,Classical-Relaxed
5,14.000001007010400,Classical-Relaxed
5,14.000001527557800,Classical-Relaxed
5,2.059138414613210,Classical-Relaxed
5,18.000000896734800,Classical-Relaxed
5,2.0001697027948100,Classical-Relaxed
5,8.000005878984270,Classical-Relaxed
5,2.0002306423725700,Classical-Relaxed
5,0.147931320478339,Classical-Relaxed
5,2.0002425247833200,Classical-Relaxed
5,2.0006015875489800,Classical-Relaxed
5,4.000045434655280,Classical-Relaxed
5,2.0002261950911200,Classical-Relaxed
5,8.000028309961450,Classical-Relaxed
5,8.000029151563840,Classical-Relaxed
5,6.000016464430360,Classical-Relaxed
5,8.000017093871700,Classical-Relaxed
5,2.000207103433570,Classical-Relaxed
5,6.000017163352040,Classical-Relaxed
5,8.000007690460110,Classical-Relaxed
5,4.000108109521170,Classical-Relaxed
5,4.000025550464180,Classical-Relaxed
5,4.000066767696060,Classical-Relaxed
5,4.000022950622720,Classical-Relaxed
5,2.0000352700876000,Classical-Relaxed
5,2.0001324508357400,Classical-Relaxed
5,4.000003396305870,Classical-Relaxed
5,4.0000084532574,Classical-Relaxed
5,2.000047243596770,Classical-Relaxed
5,2.0001144555695400,Classical-Relaxed
5,2.0000592927371000,Classical-Relaxed
5,2.000177419805670,Classical-Relaxed
5,2.0000818669110100,Classical-Relaxed
5,2.0000133560958700,Classical-Relaxed
5,2.0001590772359900,Classical-Relaxed
5,4.0000034951784800,Classical-Relaxed
5,6.000033090689990,Classical-Relaxed
5,2.0001189325530400,Classical-Relaxed
5,4.000004945551050,Classical-Relaxed
5,2.0000036209113600,Classical-Relaxed
5,2.0000900305117100,Classical-Relaxed
5,2.0000523767815100,Classical-Relaxed
5,2.0000567661883100,Classical-Relaxed
5,10.000016094413400,Classical-Relaxed
5,0.6542838464976660,Classical-Relaxed
5,0.086040823085338,Classical-Relaxed
5,0.06638976398571400,Classical-Relaxed
5,0.13615269044355100,Classical-Relaxed
5,2.0001906884484600,Classical-Relaxed
5,2.1350209090416700,Classical-Relaxed
5,2.0001796044747900,Classical-Relaxed
5,0.06487708777180170,Classical-Relaxed
5,4.00003649965438,Classical-Relaxed
5,0.05200141551735800,Classical-Relaxed
5,2.000237550815800,Classical-Relaxed
5,0.2850562697088570,Classical-Relaxed
5,2.0002758050848900,Classical-Relaxed
5,10.000009584832100,Classical-Relaxed
5,4.0001026806989400,Classical-Relaxed
5,2.0001774718389200,Classical-Relaxed
5,2.0001678402141800,Classical-Relaxed
5,0.08334210021678470,Classical-Relaxed
5,2.000287537450350,Classical-Relaxed
5,12.000006418221600,Classical-Relaxed
5,2.0000958374652500,Classical-Relaxed
5,2.0000632976440800,Classical-Relaxed
5,2.0000224185515400,Classical-Relaxed
5,6.000023685474210,Classical-Relaxed
5,2.0001234611825100,Classical-Relaxed
5,2.0000894116660700,Classical-Relaxed
5,0.010021454780328100,Classical-Relaxed
5,2.000006897051710,Classical-Relaxed
5,0.007778029630032880,Classical-Relaxed
5,4.000001371893850,Classical-Relaxed
5,2.0001411183782000,Classical-Relaxed
5,2.0000622475157900,Classical-Relaxed
5,6.00001944354781,Classical-Relaxed
5,4.00000429144464,Classical-Relaxed
5,2.0000638075863300,Classical-Relaxed
5,0.008486726844214030,Classical-Relaxed
5,2.000017575322860,Classical-Relaxed
5,2.000092649759450,Classical-Relaxed
5,4.000001505652050,Classical-Relaxed
5,1.0003842441656900,Classical-Relaxed
5,1.0002814478377800,Classical-Relaxed
5,1.0001528688763400,Classical-Relaxed
5,1.0002298206950300,Classical-Relaxed
5,1.0152757632201800,Classical-Relaxed
5,1.000169634515990,Classical-Relaxed
5,5.000013251979350,Classical-Relaxed
5,1.0002733505045600,Classical-Relaxed
5,1.0002687458256900,Classical-Relaxed
5,1.0002985778755400,Classical-Relaxed
5,1.0002477782918500,Classical-Relaxed
5,1.0002171339702500,Classical-Relaxed
5,1.0001336378346600,Classical-Relaxed
5,1.000344334973390,Classical-Relaxed
5,1.000126336963680,Classical-Relaxed
5,1.0001258996771600,Classical-Relaxed
5,1.0003152814426400,Classical-Relaxed
5,1.0002510093668200,Classical-Relaxed
5,1.0006885161806300,Classical-Relaxed
5,1.0002132330671600,Classical-Relaxed
5,1.000022377411790,Classical-Relaxed
5,3.000019889688560,Classical-Relaxed
5,3.000012228017890,Classical-Relaxed
5,3.000009140736160,Classical-Relaxed
5,1.000044508853460,Classical-Relaxed
5,1.000052764898700,Classical-Relaxed
5,1.0000206770584600,Classical-Relaxed
5,1.0000285273043600,Classical-Relaxed
5,1.000012109231320,Classical-Relaxed
5,1.000026395680580,Classical-Relaxed
5,7.000008559168980,Classical-Relaxed
5,3.0000036096027500,Classical-Relaxed
5,3.000015965188100,Classical-Relaxed
5,3.000017805530720,Classical-Relaxed
5,1.0000150315641200,Classical-Relaxed
5,1.0000062509798400,Classical-Relaxed
5,3.000018151687180,Classical-Relaxed
5,3.0000120643214800,Classical-Relaxed
5,1.0000229561633500,Classical-Relaxed
5,1.0000294028320400,Classical-Relaxed
5,10.000000336813600,Classical-Relaxed
5,12.000000261036800,Classical-Relaxed
5,10.00000042449690,Classical-Relaxed
5,2.000001909413180,Classical-Relaxed
5,12.00000036726920,Classical-Relaxed
5,6.000000744672310,Classical-Relaxed
5,12.000001015950900,Classical-Relaxed
5,10.00000066447660,Classical-Relaxed
5,4.000000346262350,Classical-Relaxed
5,2.0000015779451700,Classical-Relaxed
5,4.000001727474710,Classical-Relaxed
5,2.0000016641961200,Classical-Relaxed
5,8.000002178102290,Classical-Relaxed
5,16.000000219488100,Classical-Relaxed
5,12.000002448049800,Classical-Relaxed
5,2.0000010903562900,Classical-Relaxed
5,6.000000612011690,Classical-Relaxed
5,2.0000010199390400,Classical-Relaxed
5,10.000000508119800,Classical-Relaxed
5,10.000004048354800,Classical-Relaxed
5,3.0000079112632600,Classical-Relaxed
5,1.000103686046200,Classical-Relaxed
5,3.000011141871100,Classical-Relaxed
5,1.0001622749079600,Classical-Relaxed
5,5.000012677204520,Classical-Relaxed
5,1.0002216697899900,Classical-Relaxed
5,1.0000874003396900,Classical-Relaxed
5,11.000001071288000,Classical-Relaxed
5,5.000101567132480,Classical-Relaxed
5,3.0000189348737000,Classical-Relaxed
5,1.0001381563242500,Classical-Relaxed
5,3.0000102591157400,Classical-Relaxed
5,1.0001356537265400,Classical-Relaxed
5,3.0000208055504000,Classical-Relaxed
5,3.0000111143321600,Classical-Relaxed
5,1.0000654146745600,Classical-Relaxed
5,1.0001930973326000,Classical-Relaxed
5,1.000118348079220,Classical-Relaxed
5,1.000112619686740,Classical-Relaxed
5,5.0000556925941700,Classical-Relaxed
5,11.000002149828100,Classical-Relaxed
5,1.0006520686737300,Classical-Relaxed
5,1.0007233843380900,Classical-Relaxed
5,1.0003176227374500,Classical-Relaxed
5,5.000019614054690,Classical-Relaxed
5,1.000844288386800,Classical-Relaxed
5,1.0003038338959600,Classical-Relaxed
5,5.000007333373280,Classical-Relaxed
5,5.0000155393998700,Classical-Relaxed
5,5.000033013217140,Classical-Relaxed
5,1.001127383697540,Classical-Relaxed
5,7.000007840205040,Classical-Relaxed
5,1.0006831369620100,Classical-Relaxed
5,1.0002970996009100,Classical-Relaxed
5,5.000010422451900,Classical-Relaxed
5,7.000006261234340,Classical-Relaxed
5,9.00000428310825,Classical-Relaxed
5,7.000007160417790,Classical-Relaxed
5,7.000005051054490,Classical-Relaxed
5,7.000008546895620,Classical-Relaxed
5,1.001002405041290,Classical-Relaxed
5,1.000080656333550,Classical-Relaxed
5,21.000007316163200,Classical-Relaxed
5,1.000942636646290,Classical-Relaxed
5,9.000015969163170,Classical-Relaxed
5,1.0027954073520000,Classical-Relaxed
5,1.0260302891575900,Classical-Relaxed
5,9.000030811901580,Classical-Relaxed
5,3.000221788735080,Classical-Relaxed
5,1.0011184872077900,Classical-Relaxed
5,9.000030420700800,Classical-Relaxed
5,5.000049134581470,Classical-Relaxed
5,19.00000249375040,Classical-Relaxed
5,3.0001899802162500,Classical-Relaxed
5,15.000004787330000,Classical-Relaxed
5,3.000135414523230,Classical-Relaxed
5,19.000004935076700,Classical-Relaxed
5,1.0019640576834100,Classical-Relaxed
5,3.0001724800419700,Classical-Relaxed
5,1.0015468435799300,Classical-Relaxed
5,7.0000115516717200,Classical-Relaxed
5,7.000008912571290,Classical-Relaxed
5,13.000002959135000,Classical-Relaxed
5,3.0000593416645600,Classical-Relaxed
5,9.00000576062583,Classical-Relaxed
5,15.000000807310900,Classical-Relaxed
5,3.0000777526621800,Classical-Relaxed
5,5.000009239884010,Classical-Relaxed
5,13.000003428471400,Classical-Relaxed
5,3.0000112081546000,Classical-Relaxed
5,13.0000017741131,Classical-Relaxed
5,7.000004615088050,Classical-Relaxed
5,1.0002107874753200,Classical-Relaxed
5,7.000006779654900,Classical-Relaxed
5,3.0000843576100200,Classical-Relaxed
5,3.000062668140330,Classical-Relaxed
5,1.0003985190966600,Classical-Relaxed
5,3.000046410687860,Classical-Relaxed
5,1.0000661041019200,Classical-Relaxed
5,7.000007076927230,Classical-Relaxed
5,1.0001422697144500,Classical-Relaxed
5,5.000003630673380,Classical-Relaxed
5,1.0000029796593700,Classical-Relaxed
5,3.000116185945600,Classical-Relaxed
5,3.000064382181100,Classical-Relaxed
5,1.0001244049600700,Classical-Relaxed
5,3.000121477482140,Classical-Relaxed
5,1.0000159858039000,Classical-Relaxed
5,7.000001674846540,Classical-Relaxed
5,1.0000249033828900,Classical-Relaxed
5,1.0000727426872500,Classical-Relaxed
5,3.0001886194411100,Classical-Relaxed
5,1.000061654352510,Classical-Relaxed
5,1.0000445918929900,Classical-Relaxed
5,1.000079128262150,Classical-Relaxed
5,1.000080170776780,Classical-Relaxed
5,1.0000600809797000,Classical-Relaxed
5,3.000172463766510,Classical-Relaxed
5,1.0000457560140800,Classical-Relaxed
5,7.000002276271700,Classical-Relaxed
5,3.000008695396580,Classical-Relaxed
5,1.000004268824550,Classical-Relaxed
5,3.0000100824841300,Classical-Relaxed
5,3.0000098858220200,Classical-Relaxed
5,3.000006859876110,Classical-Relaxed
5,3.0000174400341600,Classical-Relaxed
5,9.00000052278997,Classical-Relaxed
5,3.0000027381642000,Classical-Relaxed
5,1.000006720755820,Classical-Relaxed
5,5.000000853198540,Classical-Relaxed
5,1.0000111671685700,Classical-Relaxed
5,9.000000423237640,Classical-Relaxed
5,3.0000095162393500,Classical-Relaxed
5,1.0000050746685600,Classical-Relaxed
5,7.000000330803520,Classical-Relaxed
5,3.0000020578705100,Classical-Relaxed
5,1.0000114740499800,Classical-Relaxed
5,3.000001416397370,Classical-Relaxed
5,13.000000416163000,Classical-Relaxed
5,5.000001022543610,Classical-Relaxed
5,0.16601665673648600,Classical-Relaxed
5,1.7943913297090300,Classical-Relaxed
5,4.000038020647770,Classical-Relaxed
5,4.00002087289138,Classical-Relaxed
5,2.0000751074741200,Classical-Relaxed
5,2.0000405714044200,Classical-Relaxed
5,2.000039136203480,Classical-Relaxed
5,0.030610757605479800,Classical-Relaxed
5,0.02606887236425420,Classical-Relaxed
5,2.000035005518820,Classical-Relaxed
5,2.00009299835373,Classical-Relaxed
5,2.000084855671730,Classical-Relaxed
5,2.00011280300606,Classical-Relaxed
5,2.000042285157410,Classical-Relaxed
5,4.0000111471555800,Classical-Relaxed
5,0.0288383250879912,Classical-Relaxed
5,2.0000502296991100,Classical-Relaxed
5,2.0000350282737500,Classical-Relaxed
5,0.02842474944862010,Classical-Relaxed
5,8.00000149486718,Classical-Relaxed
5,13.000000370958400,Classical-Relaxed
5,1.0002292399504400,Classical-Relaxed
5,1.0005529343856000,Classical-Relaxed
5,1.0002350277350800,Classical-Relaxed
5,1.0001224057345300,Classical-Relaxed
5,5.000011562108830,Classical-Relaxed
5,1.0001341654146500,Classical-Relaxed
5,1.0001854596716700,Classical-Relaxed
5,1.00022689069661,Classical-Relaxed
5,1.0002051946065700,Classical-Relaxed
5,2.863585862222990,Classical-Relaxed
5,1.1151269437713100,Classical-Relaxed
5,1.0002456675350400,Classical-Relaxed
5,1.000120697068070,Classical-Relaxed
5,1.0000597883004700,Classical-Relaxed
5,3.0000255743046300,Classical-Relaxed
5,3.000041949778140,Classical-Relaxed
5,1.0000981057428300,Classical-Relaxed
5,1.0002068867250200,Classical-Relaxed
5,5.000003794615370,Classical-Relaxed
5,1.0026965638525800,Classical-Relaxed
5,3.0001395154471700,Classical-Relaxed
5,5.000057096198510,Classical-Relaxed
5,1.0016564084163400,Classical-Relaxed
5,5.000047906657030,Classical-Relaxed
5,9.000032459460850,Classical-Relaxed
5,1.0041342753268700,Classical-Relaxed
5,9.000020449699410,Classical-Relaxed
5,1.0014530593523500,Classical-Relaxed
5,1.0202947007380300,Classical-Relaxed
5,3.0001510937956,Classical-Relaxed
5,13.000014732675400,Classical-Relaxed
5,1.0065564131616800,Classical-Relaxed
5,7.000049697971810,Classical-Relaxed
5,1.0464638065746300,Classical-Relaxed
5,3.000133759943290,Classical-Relaxed
5,9.00004103199878,Classical-Relaxed
5,1.0013615004352300,Classical-Relaxed
5,3.0001131065306600,Classical-Relaxed
5,9.00001906750424,Classical-Relaxed
5,0.5143588999517360,Classical-Relaxed
5,2.0002649377170400,Classical-Relaxed
5,2.00030985540854,Classical-Relaxed
5,0.049016052649970700,Classical-Relaxed
5,2.000423004031910,Classical-Relaxed
5,0.08082145231478590,Classical-Relaxed
5,0.13575174278456000,Classical-Relaxed
5,0.06003942665866820,Classical-Relaxed
5,0.06766671705174250,Classical-Relaxed
5,0.08447875997685310,Classical-Relaxed
5,8.000019242409760,Classical-Relaxed
5,8.000023701751920,Classical-Relaxed
5,0.09670989306075450,Classical-Relaxed
5,8.000011194033690,Classical-Relaxed
5,4.0001317574432200,Classical-Relaxed
5,8.000029987127010,Classical-Relaxed
5,0.14469106827134500,Classical-Relaxed
5,0.06719753197465100,Classical-Relaxed
5,6.000048284064340,Classical-Relaxed
5,0.029598285978538000,Classical-Relaxed
6,2.0006465123274500,Classical-Relaxed
6,2.000734987015070,Classical-Relaxed
6,2.0001506342844800,Classical-Relaxed
6,6.000029880444900,Classical-Relaxed
6,2.0006248021861900,Classical-Relaxed
6,2.0006569786318700,Classical-Relaxed
6,12.000013502707600,Classical-Relaxed
6,8.000008183957180,Classical-Relaxed
6,4.000035512243170,Classical-Relaxed
6,2.000087672219180,Classical-Relaxed
6,2.0001087583533600,Classical-Relaxed
6,6.000023875921530,Classical-Relaxed
6,4.000066719335170,Classical-Relaxed
6,2.0004839796089300,Classical-Relaxed
6,2.0004886256647400,Classical-Relaxed
6,2.00048909846482,Classical-Relaxed
6,2.000728744037290,Classical-Relaxed
6,6.000234969007160,Classical-Relaxed
6,0.02269214492025090,Classical-Relaxed
6,2.0003007278683500,Classical-Relaxed
6,7.000063219233820,Classical-Relaxed
6,7.000050842946610,Classical-Relaxed
6,3.000323988585450,Classical-Relaxed
6,21.00000726614170,Classical-Relaxed
6,7.000046115837760,Classical-Relaxed
6,5.000187856361500,Classical-Relaxed
6,7.00005776807294,Classical-Relaxed
6,1.000757468301420,Classical-Relaxed
6,3.003702049153390,Classical-Relaxed
6,3.0005380621956300,Classical-Relaxed
