n,Cost,Algorithm
11,400.0,Goemans-Williamson
11,168.0,Goemans-Williamson
11,148.0,Goemans-Williamson
11,186.0,Goemans-Williamson
11,246.0,Goemans-Williamson
11,12.0,Goemans-Williamson
11,150.0,Goemans-Williamson
11,18.0,Goemans-Williamson
11,88.0,Goemans-Williamson
11,10.0,Goemans-Williamson
11,208.0,Goemans-Williamson
11,226.0,Goemans-Williamson
11,42.0,Goemans-Williamson
11,20.0,Goemans-Williamson
11,16.0,Goemans-Williamson
11,106.0,Goemans-Williamson
11,66.0,Goemans-Williamson
11,252.0,Goemans-Williamson
11,142.0,Goemans-Williamson
11,294.0,Goemans-Williamson
11,424.0,Goemans-Williamson
11,128.0,Goemans-Williamson
11,494.0,Goemans-Williamson
11,8.0,Goemans-Williamson
11,294.0,Goemans-Williamson
11,126.0,Goemans-Williamson
11,294.0,Goemans-Williamson
11,786.0,Goemans-Williamson
11,780.0,Goemans-Williamson
11,18.0,Goemans-Williamson
11,316.0,Goemans-Williamson
11,264.0,Goemans-Williamson
11,46.0,Goemans-Williamson
11,38.0,Goemans-Williamson
11,660.0,Goemans-Williamson
11,240.0,Goemans-Williamson
11,358.0,Goemans-Williamson
11,780.0,Goemans-Williamson
11,650.0,Goemans-Williamson
11,680.0,Goemans-Williamson
11,326.0,Goemans-Williamson
11,42.0,Goemans-Williamson
11,418.0,Goemans-Williamson
11,52.0,Goemans-Williamson
11,198.0,Goemans-Williamson
11,72.0,Goemans-Williamson
11,328.0,Goemans-Williamson
11,602.0,Goemans-Williamson
11,268.0,Goemans-Williamson
11,798.0,Goemans-Williamson
11,398.0,Goemans-Williamson
11,176.0,Goemans-Williamson
11,162.0,Goemans-Williamson
11,420.0,Goemans-Williamson
11,660.0,Goemans-Williamson
11,914.0,Goemans-Williamson
11,340.0,Goemans-Williamson
11,42.0,Goemans-Williamson
11,62.0,Goemans-Williamson
11,72.0,Goemans-Williamson
11,177.0,Goemans-Williamson
11,55.0,Goemans-Williamson
11,545.0,Goemans-Williamson
11,213.0,Goemans-Williamson
11,41.0,Goemans-Williamson
11,203.0,Goemans-Williamson
11,357.0,Goemans-Williamson
11,245.0,Goemans-Williamson
11,431.0,Goemans-Williamson
11,425.0,Goemans-Williamson
11,203.0,Goemans-Williamson
11,67.0,Goemans-Williamson
11,111.0,Goemans-Williamson
11,107.0,Goemans-Williamson
11,79.0,Goemans-Williamson
11,279.0,Goemans-Williamson
11,477.0,Goemans-Williamson
11,31.0,Goemans-Williamson
11,165.0,Goemans-Williamson
11,213.0,Goemans-Williamson
11,97.0,Goemans-Williamson
11,201.0,Goemans-Williamson
11,219.0,Goemans-Williamson
11,127.0,Goemans-Williamson
11,105.0,Goemans-Williamson
11,37.0,Goemans-Williamson
11,311.0,Goemans-Williamson
11,87.0,Goemans-Williamson
11,135.0,Goemans-Williamson
11,123.0,Goemans-Williamson
11,333.0,Goemans-Williamson
11,267.0,Goemans-Williamson
11,123.0,Goemans-Williamson
11,83.0,Goemans-Williamson
11,223.0,Goemans-Williamson
11,213.0,Goemans-Williamson
11,171.0,Goemans-Williamson
11,9.0,Goemans-Williamson
11,9.0,Goemans-Williamson
11,47.0,Goemans-Williamson
11,232.0,Goemans-Williamson
11,256.0,Goemans-Williamson
11,172.0,Goemans-Williamson
11,48.0,Goemans-Williamson
11,156.0,Goemans-Williamson
11,352.0,Goemans-Williamson
11,196.0,Goemans-Williamson
11,32.0,Goemans-Williamson
11,230.0,Goemans-Williamson
11,370.0,Goemans-Williamson
11,96.0,Goemans-Williamson
11,258.0,Goemans-Williamson
11,40.0,Goemans-Williamson
11,62.0,Goemans-Williamson
11,372.0,Goemans-Williamson
11,58.0,Goemans-Williamson
11,72.0,Goemans-Williamson
11,404.0,Goemans-Williamson
11,298.0,Goemans-Williamson
11,204.0,Goemans-Williamson
11,50.0,Goemans-Williamson
11,106.0,Goemans-Williamson
11,16.0,Goemans-Williamson
11,120.0,Goemans-Williamson
11,346.0,Goemans-Williamson
11,486.0,Goemans-Williamson
11,296.0,Goemans-Williamson
11,260.0,Goemans-Williamson
11,176.0,Goemans-Williamson
11,42.0,Goemans-Williamson
11,160.0,Goemans-Williamson
11,146.0,Goemans-Williamson
11,302.0,Goemans-Williamson
11,22.0,Goemans-Williamson
11,16.0,Goemans-Williamson
11,628.0,Goemans-Williamson
11,130.0,Goemans-Williamson
11,542.0,Goemans-Williamson
11,480.0,Goemans-Williamson
11,174.0,Goemans-Williamson
11,216.0,Goemans-Williamson
11,40.0,Goemans-Williamson
11,22.0,Goemans-Williamson
11,256.0,Goemans-Williamson
11,42.0,Goemans-Williamson
11,28.0,Goemans-Williamson
11,32.0,Goemans-Williamson
11,532.0,Goemans-Williamson
11,124.0,Goemans-Williamson
11,480.0,Goemans-Williamson
11,284.0,Goemans-Williamson
11,78.0,Goemans-Williamson
11,422.0,Goemans-Williamson
11,164.0,Goemans-Williamson
11,344.0,Goemans-Williamson
11,228.0,Goemans-Williamson
11,50.0,Goemans-Williamson
11,376.0,Goemans-Williamson
11,108.0,Goemans-Williamson
11,20.0,Goemans-Williamson
11,80.0,Goemans-Williamson
11,212.0,Goemans-Williamson
11,122.0,Goemans-Williamson
11,642.0,Goemans-Williamson
11,260.0,Goemans-Williamson
11,34.0,Goemans-Williamson
11,412.0,Goemans-Williamson
11,24.0,Goemans-Williamson
11,180.0,Goemans-Williamson
11,156.0,Goemans-Williamson
11,374.0,Goemans-Williamson
11,274.0,Goemans-Williamson
11,458.0,Goemans-Williamson
11,94.0,Goemans-Williamson
11,254.0,Goemans-Williamson
11,120.0,Goemans-Williamson
11,140.0,Goemans-Williamson
11,82.0,Goemans-Williamson
11,480.0,Goemans-Williamson
11,456.0,Goemans-Williamson
11,68.0,Goemans-Williamson
11,394.0,Goemans-Williamson
11,130.0,Goemans-Williamson
11,510.0,Goemans-Williamson
11,720.0,Goemans-Williamson
11,40.0,Goemans-Williamson
11,242.0,Goemans-Williamson
11,172.0,Goemans-Williamson
11,318.0,Goemans-Williamson
11,212.0,Goemans-Williamson
11,200.0,Goemans-Williamson
11,324.0,Goemans-Williamson
11,90.0,Goemans-Williamson
11,444.0,Goemans-Williamson
11,252.0,Goemans-Williamson
11,488.0,Goemans-Williamson
11,314.0,Goemans-Williamson
11,236.0,Goemans-Williamson
11,174.0,Goemans-Williamson
11,76.0,Goemans-Williamson
11,230.0,Goemans-Williamson
11,274.0,Goemans-Williamson
11,54.0,Goemans-Williamson
11,614.0,Goemans-Williamson
11,234.0,Goemans-Williamson
11,250.0,Goemans-Williamson
11,476.0,Goemans-Williamson
11,446.0,Goemans-Williamson
11,374.0,Goemans-Williamson
11,202.0,Goemans-Williamson
11,352.0,Goemans-Williamson
11,152.0,Goemans-Williamson
11,346.0,Goemans-Williamson
11,290.0,Goemans-Williamson
11,112.0,Goemans-Williamson
11,398.0,Goemans-Williamson
11,308.0,Goemans-Williamson
11,154.0,Goemans-Williamson
11,156.0,Goemans-Williamson
11,630.0,Goemans-Williamson
11,163.0,Goemans-Williamson
11,47.0,Goemans-Williamson
11,273.0,Goemans-Williamson
11,29.0,Goemans-Williamson
11,51.0,Goemans-Williamson
11,275.0,Goemans-Williamson
11,267.0,Goemans-Williamson
11,257.0,Goemans-Williamson
11,561.0,Goemans-Williamson
11,141.0,Goemans-Williamson
11,21.0,Goemans-Williamson
11,43.0,Goemans-Williamson
11,329.0,Goemans-Williamson
11,139.0,Goemans-Williamson
11,299.0,Goemans-Williamson
11,33.0,Goemans-Williamson
11,47.0,Goemans-Williamson
11,631.0,Goemans-Williamson
11,575.0,Goemans-Williamson
11,445.0,Goemans-Williamson
11,373.0,Goemans-Williamson
11,189.0,Goemans-Williamson
11,147.0,Goemans-Williamson
11,279.0,Goemans-Williamson
11,107.0,Goemans-Williamson
11,213.0,Goemans-Williamson
11,15.0,Goemans-Williamson
11,375.0,Goemans-Williamson
11,37.0,Goemans-Williamson
11,365.0,Goemans-Williamson
11,479.0,Goemans-Williamson
11,291.0,Goemans-Williamson
11,279.0,Goemans-Williamson
11,169.0,Goemans-Williamson
11,361.0,Goemans-Williamson
11,341.0,Goemans-Williamson
11,201.0,Goemans-Williamson
11,53.0,Goemans-Williamson
11,153.0,Goemans-Williamson
11,207.0,Goemans-Williamson
11,73.0,Goemans-Williamson
11,255.0,Goemans-Williamson
11,65.0,Goemans-Williamson
11,255.0,Goemans-Williamson
11,395.0,Goemans-Williamson
11,175.0,Goemans-Williamson
11,195.0,Goemans-Williamson
11,397.0,Goemans-Williamson
11,41.0,Goemans-Williamson
11,119.0,Goemans-Williamson
11,501.0,Goemans-Williamson
11,193.0,Goemans-Williamson
11,247.0,Goemans-Williamson
11,119.0,Goemans-Williamson
11,121.0,Goemans-Williamson
11,317.0,Goemans-Williamson
11,327.0,Goemans-Williamson
11,155.0,Goemans-Williamson
11,395.0,Goemans-Williamson
11,179.0,Goemans-Williamson
12,511.0,Goemans-Williamson
12,43.0,Goemans-Williamson
12,119.0,Goemans-Williamson
12,535.0,Goemans-Williamson
12,41.0,Goemans-Williamson
12,37.0,Goemans-Williamson
12,63.0,Goemans-Williamson
12,321.0,Goemans-Williamson
12,417.0,Goemans-Williamson
12,127.0,Goemans-Williamson
12,413.0,Goemans-Williamson
12,485.0,Goemans-Williamson
12,377.0,Goemans-Williamson
12,101.0,Goemans-Williamson
12,165.0,Goemans-Williamson
12,423.0,Goemans-Williamson
12,97.0,Goemans-Williamson
12,99.0,Goemans-Williamson
12,351.0,Goemans-Williamson
12,253.0,Goemans-Williamson
12,32.0,Goemans-Williamson
12,128.0,Goemans-Williamson
12,200.0,Goemans-Williamson
12,292.0,Goemans-Williamson
12,522.0,Goemans-Williamson
12,212.0,Goemans-Williamson
12,8.0,Goemans-Williamson
12,480.0,Goemans-Williamson
12,250.0,Goemans-Williamson
12,114.0,Goemans-Williamson
12,42.0,Goemans-Williamson
12,228.0,Goemans-Williamson
12,284.0,Goemans-Williamson
12,770.0,Goemans-Williamson
12,192.0,Goemans-Williamson
12,224.0,Goemans-Williamson
12,142.0,Goemans-Williamson
12,516.0,Goemans-Williamson
12,352.0,Goemans-Williamson
12,718.0,Goemans-Williamson
12,295.0,Goemans-Williamson
12,223.0,Goemans-Williamson
12,331.0,Goemans-Williamson
12,5.0,Goemans-Williamson
12,165.0,Goemans-Williamson
12,429.0,Goemans-Williamson
12,315.0,Goemans-Williamson
12,97.0,Goemans-Williamson
12,135.0,Goemans-Williamson
12,171.0,Goemans-Williamson
12,151.0,Goemans-Williamson
12,407.0,Goemans-Williamson
12,7.0,Goemans-Williamson
12,475.0,Goemans-Williamson
12,7.0,Goemans-Williamson
12,297.0,Goemans-Williamson
12,271.0,Goemans-Williamson
12,143.0,Goemans-Williamson
12,149.0,Goemans-Williamson
12,179.0,Goemans-Williamson
12,134.0,Goemans-Williamson
12,286.0,Goemans-Williamson
12,162.0,Goemans-Williamson
12,370.0,Goemans-Williamson
12,440.0,Goemans-Williamson
12,114.0,Goemans-Williamson
12,404.0,Goemans-Williamson
12,552.0,Goemans-Williamson
12,204.0,Goemans-Williamson
12,264.0,Goemans-Williamson
12,18.0,Goemans-Williamson
12,426.0,Goemans-Williamson
12,158.0,Goemans-Williamson
12,408.0,Goemans-Williamson
12,622.0,Goemans-Williamson
12,24.0,Goemans-Williamson
12,258.0,Goemans-Williamson
12,400.0,Goemans-Williamson
12,154.0,Goemans-Williamson
12,462.0,Goemans-Williamson
12,41.0,Goemans-Williamson
12,139.0,Goemans-Williamson
12,31.0,Goemans-Williamson
12,335.0,Goemans-Williamson
12,403.0,Goemans-Williamson
12,29.0,Goemans-Williamson
12,19.0,Goemans-Williamson
12,195.0,Goemans-Williamson
12,167.0,Goemans-Williamson
12,177.0,Goemans-Williamson
12,209.0,Goemans-Williamson
12,61.0,Goemans-Williamson
12,179.0,Goemans-Williamson
12,135.0,Goemans-Williamson
12,323.0,Goemans-Williamson
12,39.0,Goemans-Williamson
12,73.0,Goemans-Williamson
12,189.0,Goemans-Williamson
12,369.0,Goemans-Williamson
12,67.0,Goemans-Williamson
12,167.0,Goemans-Williamson
12,643.0,Goemans-Williamson
12,503.0,Goemans-Williamson
12,207.0,Goemans-Williamson
12,63.0,Goemans-Williamson
12,447.0,Goemans-Williamson
12,117.0,Goemans-Williamson
12,623.0,Goemans-Williamson
12,329.0,Goemans-Williamson
12,253.0,Goemans-Williamson
12,387.0,Goemans-Williamson
12,437.0,Goemans-Williamson
12,21.0,Goemans-Williamson
12,425.0,Goemans-Williamson
12,61.0,Goemans-Williamson
12,593.0,Goemans-Williamson
12,53.0,Goemans-Williamson
12,265.0,Goemans-Williamson
12,385.0,Goemans-Williamson
12,179.0,Goemans-Williamson
12,608.0,Goemans-Williamson
12,86.0,Goemans-Williamson
12,172.0,Goemans-Williamson
12,206.0,Goemans-Williamson
12,296.0,Goemans-Williamson
12,386.0,Goemans-Williamson
12,236.0,Goemans-Williamson
12,66.0,Goemans-Williamson
12,76.0,Goemans-Williamson
12,342.0,Goemans-Williamson
12,356.0,Goemans-Williamson
12,400.0,Goemans-Williamson
12,284.0,Goemans-Williamson
12,32.0,Goemans-Williamson
12,166.0,Goemans-Williamson
12,428.0,Goemans-Williamson
12,72.0,Goemans-Williamson
12,208.0,Goemans-Williamson
12,46.0,Goemans-Williamson
12,272.0,Goemans-Williamson
12,6.0,Goemans-Williamson
12,170.0,Goemans-Williamson
12,24.0,Goemans-Williamson
12,54.0,Goemans-Williamson
12,590.0,Goemans-Williamson
12,150.0,Goemans-Williamson
12,322.0,Goemans-Williamson
12,236.0,Goemans-Williamson
12,426.0,Goemans-Williamson
12,62.0,Goemans-Williamson
12,40.0,Goemans-Williamson
12,334.0,Goemans-Williamson
12,12.0,Goemans-Williamson
12,544.0,Goemans-Williamson
12,148.0,Goemans-Williamson
12,492.0,Goemans-Williamson
12,52.0,Goemans-Williamson
12,390.0,Goemans-Williamson
12,32.0,Goemans-Williamson
12,40.0,Goemans-Williamson
12,51.0,Goemans-Williamson
12,173.0,Goemans-Williamson
12,435.0,Goemans-Williamson
12,117.0,Goemans-Williamson
12,503.0,Goemans-Williamson
12,251.0,Goemans-Williamson
12,181.0,Goemans-Williamson
12,203.0,Goemans-Williamson
12,99.0,Goemans-Williamson
12,235.0,Goemans-Williamson
12,157.0,Goemans-Williamson
12,621.0,Goemans-Williamson
12,137.0,Goemans-Williamson
12,243.0,Goemans-Williamson
12,341.0,Goemans-Williamson
12,47.0,Goemans-Williamson
12,225.0,Goemans-Williamson
12,11.0,Goemans-Williamson
12,23.0,Goemans-Williamson
12,65.0,Goemans-Williamson
12,495.0,Goemans-Williamson
12,341.0,Goemans-Williamson
12,417.0,Goemans-Williamson
12,139.0,Goemans-Williamson
12,825.0,Goemans-Williamson
12,181.0,Goemans-Williamson
12,341.0,Goemans-Williamson
12,181.0,Goemans-Williamson
12,159.0,Goemans-Williamson
12,319.0,Goemans-Williamson
12,373.0,Goemans-Williamson
12,253.0,Goemans-Williamson
12,355.0,Goemans-Williamson
12,649.0,Goemans-Williamson
12,185.0,Goemans-Williamson
12,507.0,Goemans-Williamson
12,161.0,Goemans-Williamson
12,111.0,Goemans-Williamson
12,449.0,Goemans-Williamson
12,385.0,Goemans-Williamson
12,446.0,Goemans-Williamson
12,136.0,Goemans-Williamson
12,84.0,Goemans-Williamson
12,426.0,Goemans-Williamson
12,50.0,Goemans-Williamson
12,424.0,Goemans-Williamson
12,48.0,Goemans-Williamson
12,238.0,Goemans-Williamson
12,308.0,Goemans-Williamson
12,86.0,Goemans-Williamson
12,342.0,Goemans-Williamson
12,116.0,Goemans-Williamson
12,114.0,Goemans-Williamson
12,64.0,Goemans-Williamson
12,656.0,Goemans-Williamson
12,180.0,Goemans-Williamson
12,20.0,Goemans-Williamson
12,12.0,Goemans-Williamson
12,0.0,Goemans-Williamson
12,346.0,Goemans-Williamson
12,192.0,Goemans-Williamson
12,106.0,Goemans-Williamson
12,20.0,Goemans-Williamson
12,412.0,Goemans-Williamson
12,8.0,Goemans-Williamson
12,56.0,Goemans-Williamson
12,406.0,Goemans-Williamson
12,12.0,Goemans-Williamson
12,126.0,Goemans-Williamson
12,300.0,Goemans-Williamson
12,36.0,Goemans-Williamson
12,114.0,Goemans-Williamson
12,96.0,Goemans-Williamson
12,78.0,Goemans-Williamson
12,96.0,Goemans-Williamson
12,340.0,Goemans-Williamson
12,34.0,Goemans-Williamson
12,204.0,Goemans-Williamson
12,80.0,Goemans-Williamson
12,98.0,Goemans-Williamson
12,132.0,Goemans-Williamson
12,610.0,Goemans-Williamson
12,0.0,Goemans-Williamson
12,528.0,Goemans-Williamson
12,810.0,Goemans-Williamson
12,196.0,Goemans-Williamson
12,118.0,Goemans-Williamson
12,240.0,Goemans-Williamson
12,170.0,Goemans-Williamson
12,138.0,Goemans-Williamson
12,476.0,Goemans-Williamson
12,118.0,Goemans-Williamson
12,260.0,Goemans-Williamson
12,6.0,Goemans-Williamson
12,312.0,Goemans-Williamson
12,384.0,Goemans-Williamson
12,272.0,Goemans-Williamson
12,128.0,Goemans-Williamson
12,98.0,Goemans-Williamson
12,106.0,Goemans-Williamson
12,756.0,Goemans-Williamson
12,658.0,Goemans-Williamson
12,206.0,Goemans-Williamson
12,38.0,Goemans-Williamson
12,492.0,Goemans-Williamson
12,294.0,Goemans-Williamson
12,368.0,Goemans-Williamson
12,134.0,Goemans-Williamson
12,228.0,Goemans-Williamson
12,280.0,Goemans-Williamson
12,340.0,Goemans-Williamson
12,42.0,Goemans-Williamson
12,40.0,Goemans-Williamson
12,42.0,Goemans-Williamson
12,248.0,Goemans-Williamson
12,376.0,Goemans-Williamson
12,84.0,Goemans-Williamson
12,694.0,Goemans-Williamson
12,124.0,Goemans-Williamson
12,94.0,Goemans-Williamson
12,37.0,Goemans-Williamson
12,83.0,Goemans-Williamson
12,357.0,Goemans-Williamson
12,39.0,Goemans-Williamson
12,297.0,Goemans-Williamson
12,745.0,Goemans-Williamson
12,515.0,Goemans-Williamson
12,81.0,Goemans-Williamson
12,245.0,Goemans-Williamson
12,1.0,Goemans-Williamson
12,303.0,Goemans-Williamson
12,191.0,Goemans-Williamson
12,419.0,Goemans-Williamson
12,239.0,Goemans-Williamson
12,401.0,Goemans-Williamson
12,461.0,Goemans-Williamson
12,3.0,Goemans-Williamson
12,65.0,Goemans-Williamson
12,373.0,Goemans-Williamson
12,107.0,Goemans-Williamson
12,340.0,Goemans-Williamson
12,352.0,Goemans-Williamson
12,454.0,Goemans-Williamson
12,292.0,Goemans-Williamson
12,138.0,Goemans-Williamson
12,36.0,Goemans-Williamson
12,120.0,Goemans-Williamson
12,364.0,Goemans-Williamson
12,236.0,Goemans-Williamson
12,260.0,Goemans-Williamson
12,40.0,Goemans-Williamson
12,454.0,Goemans-Williamson
12,100.0,Goemans-Williamson
12,618.0,Goemans-Williamson
12,54.0,Goemans-Williamson
12,54.0,Goemans-Williamson
12,340.0,Goemans-Williamson
12,196.0,Goemans-Williamson
12,684.0,Goemans-Williamson
12,624.0,Goemans-Williamson
12,189.0,Goemans-Williamson
12,315.0,Goemans-Williamson
12,359.0,Goemans-Williamson
12,503.0,Goemans-Williamson
12,65.0,Goemans-Williamson
12,307.0,Goemans-Williamson
12,531.0,Goemans-Williamson
12,245.0,Goemans-Williamson
12,713.0,Goemans-Williamson
12,393.0,Goemans-Williamson
12,835.0,Goemans-Williamson
12,259.0,Goemans-Williamson
12,67.0,Goemans-Williamson
12,625.0,Goemans-Williamson
12,283.0,Goemans-Williamson
12,137.0,Goemans-Williamson
12,245.0,Goemans-Williamson
12,441.0,Goemans-Williamson
12,181.0,Goemans-Williamson
12,761.0,Goemans-Williamson
12,63.0,Goemans-Williamson
12,111.0,Goemans-Williamson
12,95.0,Goemans-Williamson
12,339.0,Goemans-Williamson
12,417.0,Goemans-Williamson
12,209.0,Goemans-Williamson
12,7.0,Goemans-Williamson
12,79.0,Goemans-Williamson
12,149.0,Goemans-Williamson
12,47.0,Goemans-Williamson
12,479.0,Goemans-Williamson
12,351.0,Goemans-Williamson
12,123.0,Goemans-Williamson
12,113.0,Goemans-Williamson
12,203.0,Goemans-Williamson
12,57.0,Goemans-Williamson
12,81.0,Goemans-Williamson
12,221.0,Goemans-Williamson
12,341.0,Goemans-Williamson
12,325.0,Goemans-Williamson
12,515.0,Goemans-Williamson
12,743.0,Goemans-Williamson
12,223.0,Goemans-Williamson
12,209.0,Goemans-Williamson
12,345.0,Goemans-Williamson
12,55.0,Goemans-Williamson
12,43.0,Goemans-Williamson
12,285.0,Goemans-Williamson
12,151.0,Goemans-Williamson
12,121.0,Goemans-Williamson
12,185.0,Goemans-Williamson
12,271.0,Goemans-Williamson
12,449.0,Goemans-Williamson
12,607.0,Goemans-Williamson
12,203.0,Goemans-Williamson
12,235.0,Goemans-Williamson
12,39.0,Goemans-Williamson
12,745.0,Goemans-Williamson
12,509.0,Goemans-Williamson
12,343.0,Goemans-Williamson
12,29.0,Goemans-Williamson
12,377.0,Goemans-Williamson
12,45.0,Goemans-Williamson
12,1.0,Goemans-Williamson
12,167.0,Goemans-Williamson
12,423.0,Goemans-Williamson
12,163.0,Goemans-Williamson
12,67.0,Goemans-Williamson
12,75.0,Goemans-Williamson
12,137.0,Goemans-Williamson
12,39.0,Goemans-Williamson
12,47.0,Goemans-Williamson
12,1.0,Goemans-Williamson
12,435.0,Goemans-Williamson
12,221.0,Goemans-Williamson
12,549.0,Goemans-Williamson
12,111.0,Goemans-Williamson
12,87.0,Goemans-Williamson
12,155.0,Goemans-Williamson
12,185.0,Goemans-Williamson
12,333.0,Goemans-Williamson
12,83.0,Goemans-Williamson
12,283.0,Goemans-Williamson
12,21.0,Goemans-Williamson
12,77.0,Goemans-Williamson
12,197.0,Goemans-Williamson
12,171.0,Goemans-Williamson
12,481.0,Goemans-Williamson
12,405.0,Goemans-Williamson
12,299.0,Goemans-Williamson
12,169.0,Goemans-Williamson
12,15.0,Goemans-Williamson
12,73.0,Goemans-Williamson
12,141.0,Goemans-Williamson
12,537.0,Goemans-Williamson
12,59.0,Goemans-Williamson
12,89.0,Goemans-Williamson
12,201.0,Goemans-Williamson
12,47.0,Goemans-Williamson
12,101.0,Goemans-Williamson
